Unnamed: 0.1,Unnamed: 0,Company Name,Location,Datum,Detail,Status Rocket,Rocket,Status Mission,Latitude,Longitude,Mission.Year,Company ID
2120,2120,RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1985-08-01 05:36:00+00:00,Tsyklon-2 | Cosmos 1670,StatusRetired,,Success,45.9178932,63.40837213703634,1985,40
2121,2121,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1985-07-25 21:00:00+00:00,Space Shuttle Challenger | STS-51-F,StatusRetired,450,Success,28.524279550000003,-80.68185579912377,1985,32
2122,2122,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1985-07-17 01:05:00+00:00,Molniya-M /Block ML | Molniya-3 n†­116,StatusRetired,,Success,64.6863136,97.7453061,1985,40
2123,2123,RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",1985-07-08 23:40:00+00:00,Tsyklon-3 | Cosmos 1666,StatusRetired,,Success,64.6863136,97.7453061,1985,40
2124,2124,Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",1985-07-02 11:23:00+00:00,Ariane 1 | Giotto,StatusRetired,,Success,5.21237515,-52.77388326708221,1985,13
2125,2125,General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",1985-06-30 00:44:00+00:00,Atlas-G Centaur-D1AR | Intelsat V -511,StatusRetired,,Success,27.7567667,-81.4639835,1985,42
2126,2126,RVSN USSR,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",1985-06-21 08:29:00+00:00,Zenit-2 | EPN 03.0694 n†­2,StatusRetired,,Failure,45.9178932,63.40837213703634,1985,40
2127,2127,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1985-06-19 11:30:00+00:00,Cosmos-3M (11K65M) | Cosmos 1662,StatusRetired,,Success,64.6863136,97.7453061,1985,40
2128,2128,RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia",1985-06-18 00:40:00+00:00,Molniya-M /Block 2BL | Cosmos 1661,StatusRetired,,Success,64.6863136,97.7453061,1985,40
2129,2129,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1985-06-17 11:33:00+00:00,Space Shuttle Discovery | STS-51-G,StatusRetired,450,Success,28.524279550000003,-80.68185579912377,1985,32
2130,2130,RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",1985-06-14 10:36:00+00:00,Tsyklon-3 | Cosmos 1660,StatusRetired,,Success,64.6863136,97.7453061,1985,40
2131,2131,RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia",1985-06-12 15:09:00+00:00,Molniya-M /Block 2BL | Cosmos 1675,StatusRetired,,Success,64.6863136,97.7453061,1985,40
2132,2132,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1985-06-11 14:26:00+00:00,Molniya-M /Block 2BL | Cosmos 1658,StatusRetired,,Success,64.6863136,97.7453061,1985,40
2133,2133,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1985-05-30 01:14:00+00:00,Cosmos-3M (11K65M) | Cosmos 1655,StatusRetired,,Success,64.6863136,97.7453061,1985,40
2134,2134,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1985-05-29 07:40:00+00:00,Molniya-M /Block ML | Molniya-3 n†­115,StatusRetired,,Success,64.6863136,97.7453061,1985,40
2135,2135,Arianespace,"ELA-1, Guiana Space Centre, French Guiana, France",1985-05-08 01:15:00+00:00,"Ariane 3 | GStar-1, Telecom 1B",StatusRetired,,Success,5.21237515,-52.77388326708221,1985,13
2136,2136,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1985-05-06 16:02:00+00:00,Space Shuttle Challenger | STS-51-B,StatusRetired,450,Success,28.524279550000003,-80.68185579912377,1985,32
2137,2137,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",,Molniya-M /Block SO-L | Prognoz n†­10,StatusRetired,,Success,45.9178932,63.40837213703634,-1,40
2138,2138,RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1985-04-18 21:40:00+00:00,Tsyklon-2 | Cosmos 1646,StatusRetired,,Success,45.9178932,63.40837213703634,1985,40
2139,2139,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",,Cosmos-3MRB (65MRB) | BOR-5 Shuttle,StatusRetired,,Success,48.575634,45.766895,-1,40
2140,2140,RVSN USSR,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",1985-04-13 08:00:00+00:00,Zenit-2 | EPN 03.0694 n†­1,StatusRetired,,Failure,45.9178932,63.40837213703634,1985,40
2141,2141,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1985-04-12 13:59:00+00:00,Space Shuttle Discovery | STS-51-D,StatusRetired,450,Success,28.524279550000003,-80.68185579912377,1985,32
2142,2142,General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",1985-03-22 23:55:00+00:00,Atlas-G Centaur-D1AR | Intelsat V -510,StatusRetired,,Success,27.7567667,-81.4639835,1985,42
2143,2143,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1985-03-21 00:08:00+00:00,Cosmos-3M (11K65M) | Cosmos 1635 to 1642,StatusRetired,,Success,64.6863136,97.7453061,1985,40
2144,2144,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1985-03-14 01:09:00+00:00,Cosmos-3M (11K65M) | Cosmos 1634,StatusRetired,,Success,64.6863136,97.7453061,1985,40
2145,2145,General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",1985-03-13 02:00:00+00:00,Atlas-E/F OIS | Geosat,StatusRetired,,Success,34.7519092,-120.534267,1985,42
2146,2146,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",1985-03-05 15:39:00+00:00,Tsyklon-3 | Cosmos 1633,StatusRetired,,Success,64.6863136,97.7453061,1985,40
2147,2147,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1985-02-27 12:56:00+00:00,Cosmos-3M (11K65M) | Cosmos 1631,StatusRetired,,Success,64.6863136,97.7453061,1985,40
2148,2148,Arianespace,"ELA-1, Guiana Space Centre, French Guiana, France",1985-02-08 23:22:00+00:00,"Ariane 3 | Arabsat-1A, Brasilsat-A1",StatusRetired,,Success,5.21237515,-52.77388326708221,1985,13
2149,2149,Martin Marietta,"SLC-4W, Vandenberg AFB, California, USA",,Titan III(34)B Agena-D | Quasar 6,StatusRetired,,Success,34.7519092,-120.534267,-1,43
2150,2150,ISAS,"Mu Pad, Uchinoura Space Center, Japan",1985-02-07 19:26:00+00:00,Mu-III S2 | Sakigake,StatusRetired,,Success,31.2540782,131.07961777525216,1985,34
2151,2151,RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",1985-02-06 21:45:00+00:00,Tsyklon-3 | Meteor-2 n†­12,StatusRetired,,Success,64.6863136,97.7453061,1985,40
2152,2152,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1985-02-01 19:36:00+00:00,Cosmos-3M (11K65M) | Cosmos 1627,StatusRetired,,Success,64.6863136,97.7453061,1985,40
2153,2153,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1985-01-24 19:50:00+00:00,Space Shuttle Discovery | STS-51-C,StatusRetired,450,Success,28.524279550000003,-80.68185579912377,1985,32
2154,2154,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",1985-01-24 16:45:00+00:00,Tsyklon-3 | Cosmos 1626,StatusRetired,,Success,64.6863136,97.7453061,1985,40
2155,2155,RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1985-01-23 19:58:00+00:00,Tsyklon-2 | Cosmos 1625,StatusRetired,,Success,45.9178932,63.40837213703634,1985,40
2156,2156,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1985-01-16 06:22:00+00:00,Molniya-M /Block ML | Molniya-3 n†­114,StatusRetired,,Success,64.6863136,97.7453061,1985,40
2157,2157,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1985-01-15 17:46:00+00:00,Cosmos-3M (11K65M) | Cosmos 1624,StatusRetired,,Success,64.6863136,97.7453061,1985,40
2158,2158,RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",1985-01-15 14:51:00+00:00,Tsyklon-3 | Cosmos 1617 to 1622,StatusRetired,,Success,64.6863136,97.7453061,1985,40
2159,2159,Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",1984-12-22 00:02:00+00:00,Titan 34D | DSP-12,StatusRetired,,Success,27.7567667,-81.4639835,1984,43
2160,2160,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1984-12-20 13:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 1615,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2161,2161,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1984-12-19 03:55:00+00:00,Cosmos-3MRB (65MRB) | Cosmos 1614 (BOR-4 Space Shuttle),StatusRetired,,Success,48.575634,45.766895,1984,40
2162,2162,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1984-12-14 20:40:00+00:00,Molniya-M /Block ML | Molniya-1 n†­113,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2163,2163,General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",1984-12-12 10:42:00+00:00,Atlas-E/F Star-37S-ISS | NOAA-F,StatusRetired,,Success,34.7519092,-120.534267,1984,42
2164,2164,Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",1984-12-04 18:03:00+00:00,Titan 34D | USA-6 (KH-11),StatusRetired,,Success,34.7519092,-120.534267,1984,43
2165,2165,RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",1984-11-27 14:22:00+00:00,Tsyklon-3 | Meteor-3 n†­1a,StatusRetired,,Partial Failure,64.6863136,97.7453061,1984,40
2166,2166,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1984-11-15 06:40:00+00:00,Cosmos-3M (11K65M) | Cosmos 1610,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2167,2167,Arianespace,"ELA-1, Guiana Space Centre, French Guiana, France",1984-11-10 01:14:00+00:00,"Ariane 3 | Spacenet 2, MARECS-2",StatusRetired,,Success,5.21237515,-52.77388326708221,1984,13
2168,2168,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1984-11-08 12:15:00+00:00,Space Shuttle Discovery | STS-51-A,StatusRetired,450,Success,28.524279550000003,-80.68185579912377,1984,32
2169,2169,RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1984-10-31 12:29:00+00:00,Tsyklon-2 | Cosmos 1607,StatusRetired,,Success,45.9178932,63.40837213703634,1984,40
2170,2170,RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",1984-10-18 17:46:00+00:00,Tsyklon-3 | Cosmos 1606,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2171,2171,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1984-10-11 14:43:00+00:00,Cosmos-3M (11K65M) | Cosmos 1605,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2172,2172,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1984-10-05 11:03:00+00:00,Space Shuttle Challenger | STS-41-G,StatusRetired,450,Success,28.524279550000003,-80.68185579912377,1984,32
2173,2173,RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia",1984-10-04 19:49:00+00:00,Molniya-M /Block 2BL | Cosmos 1604,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2174,2174,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",1984-09-28 06:00:00+00:00,Tsyklon-3 | Cosmos 1602,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2175,2175,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1984-09-27 09:30:00+00:00,Cosmos-3M (11K65M) | Cosmos 1601,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2176,2176,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1984-09-13 14:54:00+00:00,Cosmos-3M (11K65M) | Cosmos 1598,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2177,2177,CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1984-09-12 05:44:00+00:00,Long March 2C | FSW-0 No.6,StatusActive,30.8,Success,40.964989,100.2838214916303,1984,1
2178,2178,General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",1984-09-08 21:41:00+00:00,Atlas-E/F SGS-2 | GPS-10,StatusRetired,,Success,34.7519092,-120.534267,1984,42
2179,2179,RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia",1984-09-07 19:12:00+00:00,Molniya-M /Block 2BL | Cosmos 1596,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2180,2180,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1984-08-30 12:41:00+00:00,Space Shuttle Discovery | STS-41-D,StatusRetired,450,Success,28.524279550000003,-80.68185579912377,1984,32
2181,2181,RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1984-08-29 00:21:00+00:00,Tsyklon-2 | Cosmos 1579,StatusRetired,,Success,45.9178932,63.40837213703634,1984,40
2182,2182,Martin Marietta,"SLC-4W, Vandenberg AFB, California, USA",1984-08-28 00:00:00+00:00,Titan III(34)B Agena-D | Quasar 5,StatusRetired,,Success,34.7519092,-120.534267,1984,43
2183,2183,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1984-08-24 08:26:00+00:00,Molniya-M /Block ML | Molniya-1 n†­112,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2184,2184,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1984-08-10 00:03:00+00:00,Molniya-M /Block ML | Molniya-1 n†­111,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2185,2185,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",1984-08-08 12:08:00+00:00,Tsyklon-3 | Cosmos 1589,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2186,2186,RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1984-08-07 22:50:00+00:00,Tsyklon-2 | Cosmos 1588,StatusRetired,,Success,45.9178932,63.40837213703634,1984,40
2187,2187,Arianespace,"ELA-1, Guiana Space Centre, French Guiana, France",1984-08-04 13:32:00+00:00,"Ariane 3 | Eutelsat-1 F2, Telecom 1A",StatusRetired,,Success,5.21237515,-52.77388326708221,1984,13
2188,2188,MHI,"LA-Y1, Tanegashima Space Center, Japan",1984-08-02 20:30:00+00:00,N-II Star-37E | Himawari 3,StatusRetired,,Success,30.39434145,130.9577894923186,1984,11
2189,2189,RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia",1984-08-02 08:38:00+00:00,Molniya-M /Block 2BL | Cosmos 1586,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2190,2190,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",1984-07-05 03:34:00+00:00,Tsyklon-3 | Meteor-2 n†­11,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2191,2191,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1984-07-03 21:30:00+00:00,Molniya-M /Block 2BL | Cosmos 1581,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2192,2192,RVSN USSR,"Site 107/1, Kapustin Yar, Russia",1984-06-28 13:10:00+00:00,Cosmos-3M (11K65M) | Cosmos 1578,StatusRetired,,Success,48.575634,45.766895,1984,40
2193,2193,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1984-06-27 04:59:00+00:00,Cosmos-3M (11K65M) | Cosmos 1577,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2194,2194,Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",1984-06-25 18:47:00+00:00,Titan 34D | USA-2 (KH-9),StatusRetired,,Success,34.7519092,-120.534267,1984,43
2195,2195,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1984-06-21 19:40:00+00:00,Cosmos-3M (11K65M) | Cosmos 1574,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2196,2196,General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",1984-06-13 11:37:00+00:00,Atlas-E/F SGS-2 | GPS-9,StatusRetired,,Success,34.7519092,-120.534267,1984,42
2197,2197,General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",1984-06-09 23:03:00+00:00,Atlas-G Centaur-D1AR | Intelsat V -509,StatusRetired,,Failure,27.7567667,-81.4639835,1984,42
2198,2198,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1984-06-08 11:28:00+00:00,Cosmos-3M (11K65M) | Cosmos 1570,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2199,2199,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",,Cosmos-3MRB (65MRB) | BOR-5 Shuttle,StatusRetired,,Success,48.575634,45.766895,-1,40
2200,2200,RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia",1984-06-06 15:33:00+00:00,Molniya-M /Block 2BL | Cosmos 1569,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2201,2201,RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1984-05-30 18:46:00+00:00,Tsyklon-2 | Cosmos 1567,StatusRetired,,Success,45.9178932,63.40837213703634,1984,40
2202,2202,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1984-05-28 21:52:00+00:00,Cosmos-3M (11K65M) | Cosmos 1559 to 1566,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2203,2203,Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",1984-05-23 01:33:00+00:00,Ariane 1 | Spacenet F1,StatusRetired,,Success,5.21237515,-52.77388326708221,1984,13
2204,2204,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1984-05-17 14:43:00+00:00,Cosmos-3M (11K65M) | Cosmos 1553,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2205,2205,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1984-05-11 06:19:00+00:00,Cosmos-3M (11K65M) | Cosmos 1550,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2206,2206,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",,Cosmos-3MRB (65MRB) | BOR-4 Shuttle,StatusRetired,,Success,48.575634,45.766895,-1,40
2207,2207,US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1984-04-17 17:45:00+00:00,Titan III(24)B | OPS 8424,StatusRetired,,Success,34.7519092,-120.534267,1984,47
2208,2208,Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",1984-04-14 16:52:00+00:00,Titan 34D | DSP-11,StatusRetired,,Success,27.7567667,-81.4639835,1984,43
2209,2209,CASC,"LC-3, Xichang Satellite Launch Center, China",1984-04-08 11:20:00+00:00,Long March 3 | STTW 2 (Dong Fang Hong 2),StatusRetired,,Success,28.24576155,102.02793799844264,1984,1
2210,2210,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1984-04-06 13:58:00+00:00,Space Shuttle Challenger | STS-41-C,StatusRetired,450,Success,28.524279550000003,-80.68185579912377,1984,32
2211,2211,RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia",1984-04-04 01:40:00+00:00,Molniya-M /Block 2BL | Cosmos 1547,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2212,2212,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1984-03-16 23:29:00+00:00,Molniya-M /Block ML | Molniya-1 n†­110,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2213,2213,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",1984-03-15 17:05:00+00:00,Tsyklon-3 | Cosmos 1544,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2214,2214,RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia",1984-03-06 17:10:00+00:00,Molniya-M /Block 2BL | Cosmos 1541,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2215,2215,ESA,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",1984-03-05 00:50:00+00:00,Ariane 1 | Intelsat 508,StatusRetired,,Success,5.21237515,-52.77388326708221,1984,31
2216,2216,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1984-02-21 15:36:00+00:00,Cosmos-3M (11K65M) | Cosmos 1538,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2217,2217,ISAS,"Mu Pad, Uchinoura Space Center, Japan",1984-02-14 08:00:00+00:00,Mu-III S | Ohzora,StatusRetired,,Success,31.2540782,131.07961777525216,1984,34
2218,2218,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",1984-02-08 09:23:00+00:00,Tsyklon-3 | Cosmos 1536,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2219,2219,General Dynamics,"SLC-3E, Vandenberg AFB, California, USA",1984-02-05 18:44:00+00:00,Atlas-H MSD | NOSS-7,StatusRetired,,Success,34.7519092,-120.534267,1984,42
2220,2220,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1984-02-03 13:00:00+00:00,Space Shuttle Challenger | STS-41-B,StatusRetired,450,Success,28.524279550000003,-80.68185579912377,1984,32
2221,2221,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1984-02-02 17:38:00+00:00,Cosmos-3M (11K65M) | Cosmos 1535,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2222,2222,Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",1984-01-31 03:08:00+00:00,Titan 34D | OPS-0441 (Vortex),StatusRetired,,Success,27.7567667,-81.4639835,1984,43
2223,2223,CASC,"LC-3, Xichang Satellite Launch Center, China",1984-01-29 12:25:00+00:00,Long March 3 | STTW 1 (Dong Fang Hong 2),StatusRetired,,Partial Failure,28.24576155,102.02793799844264,1984,1
2224,2224,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1984-01-26 12:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 1534,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2225,2225,MHI,"LA-Y1, Tanegashima Space Center, Japan",1984-01-23 07:58:00+00:00,N-II Star-37E | Yuri 2a,StatusRetired,,Success,30.39434145,130.9577894923186,1984,11
2226,2226,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1984-01-11 18:08:00+00:00,Cosmos-3M (11K65M) | Cosmos 1531,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2227,2227,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1984-01-05 20:09:00+00:00,Cosmos-3M (11K65M) | Cosmos 1522 to 1529,StatusRetired,,Success,64.6863136,97.7453061,1984,40
2228,2228,RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia",1983-12-28 03:48:00+00:00,Molniya-M /Block 2BL | Cosmos 1518,StatusRetired,,Success,64.6863136,97.7453061,1983,40
2229,2229,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1983-12-27 10:00:00+00:00,Cosmos-3MRB (65MRB) | Cosmos 1517 (BOR-4 Space Shuttle),StatusRetired,,Success,48.575634,45.766895,1983,40
2230,2230,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1983-12-21 06:07:00+00:00,Molniya-M /Block ML | Molniya-3 n†­109,StatusRetired,,Success,64.6863136,97.7453061,1983,40
2231,2231,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",1983-12-15 12:25:00+00:00,Tsyklon-3 | Cosmos 1515,StatusRetired,,Success,64.6863136,97.7453061,1983,40
2232,2232,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1983-12-08 06:13:00+00:00,Cosmos-3M (11K65M) | Cosmos 1513,StatusRetired,,Success,64.6863136,97.7453061,1983,40
2233,2233,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1983-11-28 16:00:00+00:00,Space Shuttle Columbia | STS-9,StatusRetired,450,Success,28.524279550000003,-80.68185579912377,1983,32
2234,2234,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",1983-11-24 12:33:00+00:00,Tsyklon-3 | Cosmos 1510,StatusRetired,,Success,64.6863136,97.7453061,1983,40
2235,2235,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1983-11-23 16:45:00+00:00,Molniya-M /Block ML | Molniya-1 n†­108,StatusRetired,,Success,64.6863136,97.7453061,1983,40
2236,2236,General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",1983-11-18 06:32:00+00:00,Atlas-E/F Star-37S-ISS | DMSP 5D-2/F7,StatusRetired,,Success,34.7519092,-120.534267,1983,42
2237,2237,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1983-11-11 12:30:00+00:00,Cosmos-3M (11K65M) | Cosmos 1508,StatusRetired,,Success,64.6863136,97.7453061,1983,40
2238,2238,RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1983-10-29 08:30:00+00:00,Tsyklon-2 | Cosmos 1507,StatusRetired,,Success,45.9178932,63.40837213703634,1983,40
2239,2239,RVSN USSR,"Site 16/2, Plesetsk Cosmodrome, Russia",1983-10-28 09:00:00+00:00,Vostok-2M | Meteor-2 n†­11,StatusRetired,,Success,64.6863136,97.7453061,1983,40
2240,2240,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1983-10-26 17:20:00+00:00,Cosmos-3M (11K65M) | Cosmos 1506,StatusRetired,,Success,64.6863136,97.7453061,1983,40
2241,2241,ESA,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",1983-10-19 00:45:00+00:00,Ariane 1 | Intelsat 507,StatusRetired,,Success,5.21237515,-52.77388326708221,1983,31
2242,2242,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1983-10-12 00:20:00+00:00,Cosmos-3M (11K65M) | Cosmos 1503,StatusRetired,,Success,64.6863136,97.7453061,1983,40
2243,2243,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1983-10-05 12:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 1502,StatusRetired,,Success,64.6863136,97.7453061,1983,40
2244,2244,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1983-09-30 11:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 1501,StatusRetired,,Success,64.6863136,97.7453061,1983,40
2245,2245,RVSN USSR,"Site 32/1, Plesetsk Cosmodrome, Russia",1983-09-28 07:59:00+00:00,Tsyklon-3 | Cosmos 1500,StatusRetired,,Success,64.6863136,97.7453061,1983,40
2246,2246,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1983-09-05 07:40:00+00:00,Space Shuttle Challenger | STS-8,StatusRetired,450,Success,28.524279550000003,-80.68185579912377,1983,32
2247,2247,RVSN USSR,"Site 107/1, Kapustin Yar, Russia",1983-08-31 06:30:00+00:00,Cosmos-3M (11K65M) | Cosmos 1494,StatusRetired,,Success,48.575634,45.766895,1983,40
2248,2248,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1983-08-30 22:49:00+00:00,Molniya-M /Block ML | Molniya-3 n†­107,StatusRetired,,Success,64.6863136,97.7453061,1983,40
2249,2249,CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1983-08-19 06:00:00+00:00,Long March 2C | FSW-0 No.5,StatusActive,30.8,Success,40.964989,100.2838214916303,1983,1
2250,2250,MHI,"LA-Y1, Tanegashima Space Center, Japan",1983-08-05 20:29:00+00:00,N-II Star-37E | Sakura 2b,StatusRetired,,Success,30.39434145,130.9577894923186,1983,11
